AppId,Rank,Name,Description,ReleaseDate,DataDate,Category,Price,Seller,Screenshot,Size,StarCurrentVersion,RatingCurrentVersion
432378630,166,Marvel KAPOW!,"[u'Marvel KAPOW! is non-stop heroics and action. It has a permanent place on my iPhone as I haven\u2019t been able to put it down since I started playing."" -AppAdvice ', u""Now the staggering powers of Marvel's greatest Super Heroes are at your fingertips in Marvel KAPOW! "", u""With the cyber-security of our planet under threat from Doctor Doom, Tony Stark has created a new defense platform that lets you wield the awesome powers of Marvel's top Super Heroes from your touch-based mobile gaming device. "", u""Deflect attacks with Captain America's mighty shield, blast with Iron Man's gauntlet, slash with Wolverine's claws, capture with Spider-Man's web, smite with Thor's hammer and smash with The Hulk's fist as you vanquish an onslaught of Marvel's greatest Super Villains."", u""Marvel KAPOW! 3.0 includes all new upgraded Super Powers allowing you to mega-rebound with Cap's shield, double blast with Iron Man's gauntlet, super sling with Spidey's web and more. New power-ups enable the elimination of Green Goblin bombs and even let you clear your screen of villains with KA-BOOM!"", u'Marvel KAPOW! features 27 classic play levels, 5 boss levels, arcade mode, Game Center leader-board integration plus continuous support and free content updates. ', u'SNIKT!, SMASH! and BASH! as you save the world with Marvel KAPOW!']","06,08,2011","05,04,2012",Games,0.99,"Smith &amp; Tinker, Inc.",5,134,3,10
429000513,204,Sally's Studio,"[u'\u222a EASTER WEEKEND SALE!!! \u222a ', u""\u2605\u2605\u2605\u2605\u2605 Sally's Studio\u2122 70% OFF! Limited Time \u2605\u2605\u2605\u2605\u2605 "", u""Why wait? Make your Studio FEEL GREAT in Sally's Studio! \u2665\u2665\u2665\u2665\u2665 "", u'It\u2019s HERE! Sally\u2019s Studio\u2122 the sequel to Sally\u2019s Spa\u2122!', u'In Sally\u2019s Studio\u2122 you get to travel the world helping people feel their best! Warm up on the beach, find balance at a mountaintop retreat, unwind in a peaceful courtyard and lots more. Along the way, meet a colorful collection of customers, from Teachers and Tourists, to Ballroom Dancers and Olympic Athletes.', u'Warm-ups, yoga poses, toning, and even dance steps are some of the unique services you will offer as your studio expands. Enjoy shopping for over 60 items including new equipment, upgrades, staff, and special power-up songs to keep everyone motivated! Keep your customers happy and you\u2019ll earn extra hearts and bigger tips to help grow your very own Studio!', u'Sally\u2019s Studio\u2122 features the freshest Sally experience and all the fast paced fun you\u2019ve enjoyed in Sally\u2019s Spa\u2122.  A wonderful escape for gamers of all ages, join Sally on her latest adventure today! ', u'F E A T U R E S: ', u'\u25a0 Move your customers to Studio stations such as Swiss Warm up Balls, Yoga Mats, Weights, Step-ups, Dance Bars and serve them rehydrating Juice and don\u2019t forget to play your favorite workout music to help them feel recharged. ', u'\u25a0 Fresh new Studio services to play as Mini Games like Yoga Pose, Stress Relief, Weights, Dancing, Step Ups, Rehydration &amp; much more! ', u'\u25a0 It\u2019s not just about serving your customers, they may need to feel more motivated, so play the latest tunes from your boombox to help them feel upbeat or even slow down time so you can get to more customers!', u'\u25a0 Shop for over 60 different powerups to keep those clients happy! After all, how do you train a Popstar? With a famous personal trainer of course! ', u'\u25a0 As you travel from Rio de Janeiro, Vancouver, London, Hawaii, Hong Kong, Sydney, India and many more places, you will meet many character personalities like soccer players, ballroom dancers, kungfu experts, models, nurses, popstars plus way more!', u'\u25a0 With 50 Levels and 10 beautiful locations around the world with many medals and trophies to earn you get hours upon hours of fun! ', u'Highly recommended for fans of time management games such as Sally\u2019s Spa, Sally\u2019s Salon, Supermarket Mania, Diner Dash &amp; Cake Mania. ', u'At Games Cafe we worked hard to make Sally\u2019s Studio\u2122 the best game possible. We really hope that you enjoy this game and tell your friends and family! :)']","06,16,2011","04,06,2012",Games,0.99,Games Cafe Inc.,5,42.1,4.5,844
443395370,257,"Racing Penguin, Flying - by Top Free Games - Best Apps","[u'This new version has all levels unlocked and no Ads.', u'Racing Penguin (or Flying Penguin) is a physics based slide and fly game!', u'Slide down the mountains of Antarctica and flap your wings to fly.', u'Go as fast as you can to escape from the polar bear.', u'3 addicting worlds, 24 racing levels.']","06,16,2011","04,06,2012",Games,0.99,Top Free Games,10,11.8,4.5,607
429208823,51,Sonic &amp; SEGA All-Stars Racing,"[u'Your favorite SEGA characters come together to battle it out in an adrenaline-fueled race to the finish line! ', u'\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022 ', u""\u2605\u2605 WHAT THE PRESS ARE SAYIN' \u2605\u2605"", u'Touch Arcade -- \u201cSeriously, if you like Kart racers, just go download it.\u201d', u'10/10 Pocket Gamer -- \u201cSonic &amp; Sega All-Stars Racing is without equal.\u201d', u'5/5 Slide to Play -- \u201c\u2026simply blows away any other iOS kart racer.\u201d', u'5/5 Tap! -- \u201cWithout a doubt, the finest kart racer on iOS, and also one of our favourite iOS games in any genre.\u201d', u'4.5/5 148 Apps -- \u201cThe game does just about everything right.\u201d', u'4.5/5 TouchGen -- \u201cSonic &amp; SEGA All-Stars Racing provides the best kart racing experience on the App Store\u201d', u'\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022', u'The world\u2019s fastest hedgehog, Sonic, and the SEGA All-Stars are zooming on to your iPhone and iPad for the ultimate party racing showdown. Race as your favorite character across 15 white-knuckle courses in a frantic race to the finish line. ', u'Stay ahead of the pack by dodging traps, firing missiles and, if all else fails, wreaking havoc with your All-Star moves! Whether racing on your own, or battling it out with friends, anything can happen in this crazy competition where winning is only part of the fun! ', u'MEET THE ALL-STARS ', u'Race to the finish as one of 10 iconic SEGA characters and take to the track by car, monster truck, bike, plane and even a banana! Each vehicle has unique handling characteristics, and each character\u2019s All-Star move will speed you to victory! ', u'START YOUR ENGINES ', u'Rev up your skills with 25 missions then outrun the competition in three Grand Prix Cups. Not satisfied yet? Hand out a glove slap and demand satisfaction in the dueling Battle Mode! ', u""TWO'S COMPANY, BUT FOUR'S A PARTY "", u'Challenge a friend over local Bluetooth or up to three friends online. Party like the All-Star that you are! ', u'THE VICTORY LAP ', u'Now with integrated Game Center and Open Feint. Measure up and climb the ranks to be number one. ', u'\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022 ', u'WANNA BE FRIENDS?', u'facebook.com/Sega', u'twitter.com/Sega', u'youtube.com/SegaAmerica', u'Check out these other great SEGA titles on iOS! ', u'-Football Manager Handheld 2012', u'-Sonic the Hedgehog 4: Episode I ', u'-Sonic the Hedgehog 1 &amp; 2 ', u'-Super Monkey Ball 1 &amp; 2 ', u'-ChuChu Rocket! ', u'-Streets of Rage 1, 2, and 3 ', u'-Golden Axe 1, 2, and 3', u'\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022', u'\u4e16\u754c\u6700\u901f\u306e\u30cf\u30ea\u30cd\u30ba\u30df\u30fb\u30bd\u30cb\u30c3\u30af\u3068\u30bb\u30ac\u306e\u6b74\u4ee3\u30aa\u30fc\u30eb\u30b9\u30bf\u30fc\u9054\u306e\u30ec\u30fc\u30b9\u30b2\u30fc\u30e0\u304c\u767b\u5834!', u'*\u672c\u30a2\u30d7\u30ea\u306f\u82f1\u8a9e\u7248\u3067\u65e5\u672c\u8a9e\u306b\u306f\u5bfe\u5fdc\u3057\u3066\u3044\u307e\u305b\u3093\u3002', u'*\u4eca\u5f8c\u306e\u30d0\u30fc\u30b8\u30e7\u30f3\u30a2\u30c3\u30d7\u3067\u65e5\u672c\u8a9e\u306b\u5bfe\u5fdc\u4e88\u5b9a\u3067\u3059\u3002', u'\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022\u2022']","06,23,2011","04,06,2012",Games,1.99,SEGA,10,293,4.5,6694
441778701,69,Cars 2,"[u'NEW UPDATE! NOW PLAY WITH FRANCESCO!', u'TOP SECRET: FOR YOUR WHEELS ONLY!', u'Join Lightning McQueen, Mater and two new characters from Disney \u2022 Pixar\u2019s feature film in a fun platform racing game.  Your mission in Cars 2 is to complete each race, unlock new levels, and get the high score!', u'PLATFORM RACING', u'Timing is everything.  Tap to jump, double tap to jump higher.  Use checkpoints, ramps, and hooks to gain an advantage.', u'FIVE PLAYABLE CHARACTERS', u""Play as Mater, Lightning McQueen, rookie agent Holley Shiftwell, master spy Finn McMissile, and now, introducing Europe's most famous racecar, Francesco Bernoulli!"", u'RACE AROUND THE WORLD', u'Race through three locations inspired by the new film, including the mysterious Oil Rig, the streets of Tokyo, and the bridges of London.', u'PIXAR POWER-UPS', u'Multiply your score by collecting oil cans.  Replenish health with wrench pick-ups.', u'DEVIOUS HAZARDS', u'Keep a sharp eye out and jump over items that will slow you down.']","06,23,2011","04,06,2012",Games,0.99,Disney,3,17.9,4,1034
427083185,294,1-bit Ninja,"[u'=== #BecauseWeMay Sale, 67% off! ===', u'=== Curious? http://BecauseWeMay.com ===', u'""sublime"", ""it\'s already becoming one of my favorite games on the iPhone"" - Kotaku, Game App of the Day', u'""you\'ll find yourself sucked into this addictive vortex in which you want to keep playing a level over and over again"" - IGN, Editors Choice', u'""1-bit Ninja is a truly unique and rewarding experience"" - 148apps, Editors Choice', u'""the finished product is a flawless, iconic game that proves what single, indie developers can achieve"" - iPhoneAlley ', u'""It\u2019s the best example of a retro platformer on iOS yet\u2026and I\u2019m hooked!"" - TouchGen, Editors Choice', u'""Must Have Game Of June 2011"" - Robin Rhys, AppAdvice Daily', u'Best Retro Game 2011 - TouchGen', u'#8 iOS Game 2011 - iPhoneAlley', u'Best iPhone Game 2011 - ArcadeLife', u""1-bit Ninja is pure run + jump fun unlike anything else on the App Store. The stylized 2D side-scrolling world can be dragged into 3D at any point to reveal hidden paths. Built from the ground up for touch screen control that rivals 'real buttons', 1-bit Ninja sacrifices a back button in the name of precise control you don't ever have to think about. "", u""Need to move in the opposite direction? There's a spring or platform for that!"", u'* stylized 1-bit engine mixes 2D &amp; 3D', u'* simple 2 touch control for jump-precision', u'* classic head-bouncing, run + jump gameplay', u'* hiscores &amp; best times', u'* save &amp; watch replays of your best runs', u'* export replays as video for YouTube**', u'* 5 worlds, 25 levels &amp; over 125 challenges', u'* Custom practice-checkpoints ', u'* Game Center leaderboards &amp; achievements', u'* secrets &amp; easter eggs', u'* unlockable camera modes inc. red/cyan 3D***', u'* original chip-tune sound track', u'Follow kode80 on Twitter to get the latest news: http://twitter.com/kode80', u'Want more 3D iOS magic? Check out HoloToy for iPhone, iPod touch and iPad.', u'** replay video export requires iOS 4.1', u'*** anaglyph mode requires 3GS or higher']","06,23,2011","05,25,2012",Games,0.99,kode80 LLC,5,30.5,4.5,7
441838733,23,Ascension: Chronicle of the Godslayer,"[u'2011 Golden Geek award winner (Best Mobile/Handheld Game)', u'Ascension: Chronicle of the Godslayer, is the first officially licensed deck building card game for iOS. Play alone or with friends to battle against the Fallen One for honor and victory. Conceived and designed by three Magic: the Gathering tournament champions,  Ascension will provide hours of engaging and strategic game play for enthusiast and experienced gamers alike.', u'Highlights', u'\u2022Universal Application: Play on iPhone 3Gs, iPhone 4, iPad, iPad 2, iPod Touch 3, or iPod Touch for a single low price.', u'\u20221st officially licensed deck building game for iPhone and iPad.', u'\u2022Over 50 beautifully detailed cards, hand drawn by Eric Sabee.', u'\u2022Full asynchronous support for multiplayer online games.', u'\u2022Play against multiple A.I. opponents using varied strategies.', u'\u2022Introductory tutorial to teach you how to play.', u'\u2022Enhanced visual optimization for iPhone 4 and iPad using high resolution graphics designed for the retina display']","06,29,2011","04,27,2012",Games,0.99,Playdek,10,34.3,4.5,307
445305792,173,THE KING OF FIGHTERS-i-,"[u'Information:', u""\u201cKOF-i\u201d is currently available at a reduced sale price for a limited time until August 3th, 2012! Don't miss out on this amazing opportunity!! "", u'Details:', u'The popular 2D Fighting Game Series \u201cKOF\u201d appears on the iPhone/iPod touch!', u'With beautiful visuals and high-resolution graphics, this game uses the Virtual Pad to bring you a seamless and intuitive \u201cKOF\u201d experience. Furthermore, moves that require complex commands can be easily pulled off with the Simple Specials Button or the various touch controls. ', u'Not only the old fans, but newcomers to KOF and fighting game novices alike will be able to fully and easily enjoy this new \u201cKOF\u201d experience!', u'Features:', u'* 4 different single player modes!', u'Fight 3 on 3 in \u201cTeam Battle\u201d, 1 on 1 in \u201cSingle Battle\u201d, see how many opponents you can beat with 1 character in \u201cEndless\u201d, or practice making combos using the Virtual Pad in \u201cTraining\u201d.', u'* Many extras like trading cards and artwork!', u'You can view all the extras you unlocked during the game in Gallery Mode. Fans will not want to miss the many extras, including premium trading cards with hand-drawn illustrations, concept art, illustrations and rough sketches of each character, Team Story Novels, and movies from \u201cKOFXIII\u201d!', u'* Trade data &amp; fight other players anytime, anywhere!', u'Use Bluetooth to connect to other terminals within the signal range. Get a bunch of friends together to create your own impromptu arcade! Enjoy improved interaction between players by exchanging trading cards and sending and receiving replay data!!', u'* The strongest warriors in history are here!', u'The 13 fighters, including protagonists Kyo Kusanagi, K\u2019 and Ash Crimson are joined by Billy Kane from \u201cFatal Fury\u201d!', u'*\u201cIori Yagami\u201d, \u201cMature\u201d, \u201cVice\u201d, \u201cElisabeth Branctorche"", \u201cShen Woo\u201d, and \u201cDuo Lon\u201d join the original cast of 14 characters of \u201cTHE KING OF FIGHTERS-i\u201d for a total of 20 fighters available! These 6 new entries will increase the number of possible teams, allowing you to create teams that suit your fighting style. In addition to these additional characters, new trading cards and illustrations you can view at any time in ""Gallery"" Mode have been added!']","07,07,2011","07,20,2012",Games,0.99,SNK PLAYMORE,5,384,4.5,401
447149103,246,Reckless Getaway,"[u'*** LIMITED TIME OFFER ***', u'Who\u2019d a thought robbing the bank would be the easy part? Now comes the real challenge - to escape with your hard-earned loot having the fuzz hot at your heels!', u'Weave in and out of oncoming traffic; dodge, outrun or ram pursuing police cars', u'and just generally crash, smash and thrash your way through 16 varied levels.', u'Let\u2019s face it: beating someone across the finishing line is a lot of fun,', u'but not nearly as much fun as tackling them into oncoming traffic to watch', u'chaos ensue. The Developers behind Reckless Racing now brings you Reckless Getaway!', u'FEATURES:', u'- 16 eye-popping, visually amazing Tracks', u'- Simple and effective controls', u'- Unlock new tracks by earning your rates', u""- Game center enabled, show you're better than the rest and complete all achievements!"", u'- Astonishing physics brings chaos to another level', u'... and stay Tuned for:', u'- New unlock-able Chapters', u'- New unlock-able Game modes', u'And a bunch of features we keep working on ...', u'-----', u'""Part of the Quality Index\'s Top 10 games list""', u'""July\'s game of the month!"" - Appstore Arcade', u'""One of the hottest five games for July 2011!"" - AppAdvice Daily', u'FOLLOW US:', u'twitter.com/polarbit', u'facebook.com/polarbit', u'youtube.com/polarbit1']","07,14,2011","04,06,2012",Games,0.99,Polarbit,10,81.8,4.5,1388
434478300,33,CAPTAIN AMERICA: Sentinel of Liberty,"[u""ON SALE THIS WEEK ONLY!  To celebrate THE AVENGERS theatrical launch on May 4th, CAPTAIN AMERICA: Sentinel of Liberty and THOR: Son of Asgard are now just $0.99 each!  That's 67% off for this week only!"", u'PLAY AS THE FIRST AVENGER, CAPTAIN AMERICA, AND STOP THE RED SKULL FROM TIPPING THE BALANCE OF POWER!', u'\u201c4 out of 5 Stars\u201d \u2014 TouchGen', u'\u201cSolid\u2026\u201d \u2014 TUAW', u'\u201cAmazing graphics and gameplay\u2026\u201d \u2014 AppAdvice', u'Sentinel of Liberty features stunning HD graphics optimized for Retina Displays!  Play as the Super Soldier Captain America in this epic action game. As WWII rages, Red Skull is leading HYDRA as they build super weapons that will turn the tide of the war. To make matters worse, Falsworth, Dum Dum Dugan and Bucky have been captured.  Go behind enemy lines to rescue them and put an end to the sinister plot.  Use your unbreakable shield to battle, block, and maneuver your way on what seems like a suicide mission.', u'SUPER SOLDIER ACTION', u'Unleash epic combat moves as you take down HYDRA soldiers! Shield slide to traverse difficult terrain, perform takedowns in mid-air or on the ground, and launch your shield for long-range attacks.', u'TOUCH VISUAL POWER', u'Spectacular graphics and precise touch controls combine to give Sentinel of Liberty fluid cinematic action.  Execute wall runs, slide under traps, and unleash devastating combo attacks with dynamic intensity you can feel.', u'STORM AND STEALTH ', u'Take down machine gun wielding enemies and maneuver around land mines on battlefields of WWII. Make your way through the secret HYDRA hideout and take down the evil Red Skull.', u'MASSIVE DEPTH', u'24 levels, each with multiple pathways and hidden areas, unfold over three massive episodes.  Impressive unlockables, high score leaderboards, and tons of extra features add to the massive gameplay experience', u'ORIGINAL STORY AND SOUNDTRACK', u'The action of Captain America comes to life with an original story and script written by Marvel writer Christos Gage.  Comic panels by Marvel artists Ron Lim and Christopher Sotomayor and a compelling original soundtrack complete the Captain America experience.']","07,14,2011","05,04,2012",Games,0.99,Marvel Entertainment,10,147,3.5,478
449354665,53,Minecraft Explorer Pro,"[u'Officially supported by Mojang!', u'** Ready for Minecraft 1.2+ **', u'Minecraft Explorer Pro is the ultimate companion for any Minecraft player. ', u'This application allows you to: ', u'- Search for items and potions by name', u'- Look up hundreds of item recipes with detailed information and videos, now includes potions!', u'- Enchantment Guide (now included free!)', u'- Explore thousands of online servers - all checked daily to ensure offline servers are not displayed ', u'- Add your own server to the app for thousands of people to see! (2 free listings for pro users)', u'- Design your own Minecraft skins*, upload to Minecraft or share with the world (see ""Tools"" tab)', u'- Browse Minecraft skins*, upload to Minecraft or download and modify!', u'- Rate servers to influence their ranking in the app ', u'- Share servers with your friends on Facebook, Twitter, SMS or by email ', u'- View Mob information by name and category', u""- Item ID's in an easy to read list"", u'- Favourite items and server listings', u'This PRO version also includes:', u""- Mark fun servers as 'favourites' for later"", u'- Search for servers by name or whitelist', u""- View item ID's in the search results for quick reference"", u'- NO adverts!', u'- Potions!', u'This is just the beginning. As demand for the app grows we plan a whole load of updates for this app. Be sure to share it with your friends! ', u""-- Note: This is not a game. It's for reference only --"", u'* Skin Studio requires unlocking using In-App Purchase', u'==== IMPORTANT ==== ', u'""Minecraft"" is a trademark of Mojang AB.', u'This version of the app may pop-up to tell you about important announcements from 57Digital Ltd.  However, this will only happen in rare cases and will only ever pop-up once.']","07,15,2011","04,06,2012",Games,0.99,57Digital Ltd,5,16.6,4,11
436296297,91,Stickman BMX,"[u""LAUNCH SALE 99c!!! Stickman BMX - The long awaited sequel to the smash hit game 'Stickman Skater' is finally here! (NOTE: YOU CAN ENABLE MANUAL TRICKS MODE IN THE SETTINGS MENU!)."", u'Our hero Stickson returns in the latest installment to test his skills on a street BMX bike. Do you have what it takes to survive the wide variety of terrain including forests, cities, oil refineries and the ultimate test that is living hell! ', u'Simple to pick-up-and-play with plenty of depth to keep the avid gamer entertained for hours.', u'Features Include:', u'* 60 Fast paced scrolling levels packed full of excitement.', u'* Wonderfully detailed locations with interactive obstacles and inhabitants.', u'* Hundreds of combinations of real BMX tricks.', u'* Hidden paths and routes in all levels to explore.', u'* Completely re-engineered physics engine.', u'* Gamecenter leaderboards and achievements.', u'* In-app purchase: Race the Ace - Race against the computer in 30 all new levels.', u'* In-app purchase: Skateboard - Skate fans can now choose to ride a skateboard instead of BMX in all levels of the game.']","07,18,2011","04,06,2012",Games,0.99,Traction Games,5,18.3,4,3162
435797419,72,Zombie Gunship,"[u'Zombie Gunship\u2122 puts you in the gunner seat of a heavily-armed AC-130 ground attack aircraft.  Strategically fire your powerful guns to slay endless waves of zombies and protect the remaining survivors of the zombie apocalypse!', u'_______________________________________', u'\u2022 IGN Editors\' Choice (9/10) ""Amazing"" ', u'\u2022 Macworld App Gem for 2011 (4.5/5)', u'\u2022 Best App Ever Awards 2011 - Voted Best Simulation and Best Action Game  ', u'""Meet the real angry bird: the ultimate anti-zombie weapon."" - Forbes', u'\u2605\u2605\u2605\u2605\u2605\u2605\u2605\u2605\u2605\u2605\u2605\u2605\u2605\u2605\u2605\u2605\u2605\u2605\u2605\u2605\u2605\u2605\u2605 ', u'3D NIGHT VISION DISPLAY', u'Toggle between white and black hot modes.  Use your radar to quickly detect and eliminate the zombie threat. ', u'AUTHENTIC WEAPONS', u'\u2022 25mm Gatling gun', u'\u2022 40mm Bofors auto-cannon', u'\u2022 105mm Howitzer cannon', u'MULTIPLE SCENARIOS', u'Bunker Charlie 1, Bakersfield, Pleasant Acres, and more coming soon!', u'COLLECT a BOUNTY for each ZOMBIE KILL', u'Use coins to upgrade your armaments and increase your zombie killing efficiency.', u'COMPETE for GLORY', u'Challenge your friends and other gunners on the Game Center Leaderboard!', u'NEW and EXCLUSIVELY for iOS 5 - AirPlay Support!', u'iPhone 4S and iPad (2nd and 3rd generation) players with an Apple TV can now stream Zombie Gunship to their HDTV WIRELESSLY!', u'UNIVERSAL', u'For one low price you get the Retina enabled iPhone, iPod Touch, and HD iPad versions of the game!', u'\u2605\u2605\u2605\u2605\u2605\u2605\u2605\u2605\u2605\u2605\u2605\u2605\u2605\u2605\u2605\u2605\u2605\u2605\u2605\u2605\u2605\u2605\u2605 ', u'Zombie Gunship is ONLY AVAILABLE on iOS!', u'Like Zombie Gunship on Facebook at facebook.com/ZombieGunship', u'Check out our other award-winning games: TowerMadness and Nuts!']","07,21,2011","04,27,2012",Games,0.99,Limbic Software,10,19.8,4.5,24916
447960108,243,Baby Monkey (going backwards on a pig),"[u'""Baby Monkey (going backwards on a pig) is a great time-waster that can be enjoyed by the whole family."" - \'CNET Review\' ', u'You are a monkey, clinging to a pig as it takes you for the ride of your life!', u'Avoid \u2018Space Unicorns\u2019 and \u2018Nom Nom Hamsters\u2019 while hanging onto a bucking squealing pig in this addictive side scroller.  Leap pits and cliffs while the pig tries to knock you off by destroying everything in its path.  Skillfully time your jumps to reach power-ups and achieve record scores.  Enjoy the ever-changing artwork and catchy music in this survival game for all ages.  ', u'How long can you cling to this wacky pig roller coaster ride through a world gone insane?', u'****', u'""A pretty reasonable price to pay for pure happiness."" - Joystiq Review', u'""It\'s a must-buy title with lots of fun and replay value."" - TUAW ', u'""Endearing entertainment for a dollar \u2014 well worth it."" - AppAdvice', u'""A ridiculously cute time waster with a stupidly catchy soundtrack, Baby Monkey knows what it\'s doing."" - Touch Arcade Review', u'""The more I played this app, the more fun I had"" - Family Friendly Gaming', u'""You have yourself one delightfully kooky video game."" - GamePro Review', u'""Baby Monkey (going backwards on a pig) is a must buy because everyone who gets their hands on it will absolutely love it."" - AppleNApps', u'****', u'- Original Music by Parry Gripp!', u'- Challenge your friends with Game Center Leaderboard', u'- Earn Achievements for collecting bananas, points, and reaching new areas', u'- Dynamically created areas ensure each game is unique', u'- Tons of unique obstacles (including: Sand Castles, Toxic Waste, and even T-Rex)', u'- Invincibility PowerUp for breakneck fun!', u'- Combos awarded for streaks add extra challenge to beating top scores', u'- Speed and difficulty increases with time to take this fast-paced survival game to a thrilling new level', u'- In-game tutorial makes it easy and entertaining for all ages', u'- Themed after Parry Gripp\u2019s popular YouTube Music Video', u'- iCade Support!  ', u'- Easy to play, hard to master, addicting as Swedish Fish']","07,21,2011","05,11,2012",Games,0.99,Kihon Games,5,18.3,4.5,480
451287325,153,Monkey Math School Sunshine,"[u'From the creators of the #1 Preschool App \u201cMonkey Preschool Lunchbox\u201d! Join your child\u2019s favorite monkey in math games and activities in a playfully designed beach-themed world. ', u'Monkey Math School Sunshine allows your child to build fundamental math skills while they are endlessly entertained.  Your child will count, add and sort their way through engaging games with uninterrupted play.', u'For ages 3 to 6.', u'Praise for Monkey Preschool Games:', u'""\u2605\u2605\u2605\u2605\u2605"" ', u'SmartAppsForKids.com', u'""\u2605\u2605\u2605\u2605\u2605""', u'KidsEducationalApps.com', u'\u201cOne of the first apps I\u2019d get for a toddler.\u201d', u'BestKidsApps.com', u'MONKEY MATH SCHOOL SUNSHINE FEATURES ', u'\u26059 interactive games that teach kids about sequencing, patterning, counting, adding and subtracting.', u'\u2605With very little interface, your child presses one button to immediately launch into uninterrupted play. ', u'\u2605Uses Knack Technology to instinctively adjust the challenge levels to each individual player. ', u'\u2605Irresistibly cute monkey guides the child through game play with animated celebrations for correct answers and gentle redirection for incorrect ones.', u'\u2605Kids collect prizes to fill their very own INTERACTIVE AQUARIUM.', u'\u2605Uninterrupted and unlimited play: game continues as long as the player desires. ', u'KIDS LEARN WHILE THEY PLAY:', u'\u2605ADD IT UP and TAKE IT AWAY ', u'Use your addition and subtraction skills to solve math problems. Trusty crab assistants supply multiple-choice options.', u'\u2605PATTERNS', u'Monkey has a problem: Objects keep popping out of his bucket, creating a pattern - but one piece is missing! Help Monkey by completing the pattern with the choices provided.', u'\u2605SHAPES ', u'Is it an octagon? Or maybe a hexagon? Count each side of these shapes and help Monkey figure it out. ', u'\u2605SEQUENCES', u'Monkey has a group of numbers in the right order, but some are missing. Help him complete the sequence with the correct numbers. ', u'\u2605LESS/MORE', u'Monkey loves to blow bubbles,  when he does, groups of shells, fish or turtles are inside each bubble! Use your expertise to figure out which bubble has either the most or least objects inside.', u'\u2605BIGGER/SMALLER', u'Which bubble has the bigger number? Which bubble has the smaller one? Help Monkey figure it out by popping the correct bubble.', u'\u2605CONNECT THE DOTS', u'Baby Turtle is stuck on the beach and she needs your help to get to the sea! Connect the dots to show her the way. ', u'\u2605WRITE IT UP!', u'Help Monkey learn his numbers by tracing them in the sand. ', u'\u2605BUBBLE POP', u'Monkey is running out of time! Pop all the bubbles that have either the right number or the right amount of objects inside before the time runs out!', u'\u2605 Contact THUP! \u2605', u""Have some comments on our apps? We'd love to hear it! Want to find out what we're doing next? Come visit us: "", u'Email us: support@thup.com', u'Like us: http://www.facebook.com/THUPgames ', u'Follow us: http://twitter.com/THUPGames']","07,25,2011","04,06,2012",Games,0.99,THUP Games,10,19.6,4.5,87
