AppID,Rank,Name,ReleaseDate,Category,Price,Developer,Screenshot,Size,Description,UpdatedDate,StarCurrentVersion,RatingCurrentVersion,TopInAppPurchases,DataDate
493849232,253,Machine World,"01,14,2012",Games,2.99,Trino AB,10,59.5,"[u'Drive, fly and operate cool machines that behave like the real thing - in Machine World! #1 App in several countries!', u'Machine World is a big sandbox on your iPad, 10 different machines to learn to operate and have fun with!', u'Current machines: Tr","07,06,2012",4.5,184,0,"08,10,2012"
512772066,52,Defender Chronicles II: Heroes of Athelia,"05,24,2012",Games,2.99,"Gimka Entertainment, Inc.",10,196,"[u'Defender Chronicles series spins the defense genre in a new direction by implementing an innovative vertical view combined with RPG elements!', u'#1 iPad RPG in over 30 countries, including Australia, Canada, France, Germany, Italy, Japan, United Kingdom, United States!', u'\u201cIf a Defense game had babies with Warcraft and Diablo, it would be called: Defender Chronicles.\u201d', u'""After three years of waiting, I couldn\'t be happier with the results. Beautiful, well executed, and a ton of maps! My new favorite game!""', u'""I didn\'t even know they were releasing a new version of this already addicting game. But now that I\'ve played it I must say that out of all my games this is a new favorite!""', u'Defender Chronicles II brings players back to the fantastical land of Athelia in this sequel to the award-winning vertical defense game from 2009. Defenders will be tasked once again with defending the Empire from the merciless Orc Hordes, the supernatural Forsaken, and the shadowy Covenant cult. ', u'Returning to the glorious days of epic battle, players will take on the role of one of four unique heroes, each with their own unique abilities, and combine forces with Empire troops to survive endless waves of enemies. Masterful tacticians will collect artifacts to assist them on their quest to uphold the land and guide troops to effectively defeat deadly hordes to restore peace to the land', u'\u2022 Enroll to Be a Hero: Players can choose from four playable heroes, each with six distinct skills and eight unique abilities, to garrison the Empire in a variety of ways. Both heroes from the previous Defender Chronicles, the General (warrior) and Melwen (mage), will make their return, alongside newcomers Lovell (archer), the Athelian princess, and Elwyn (priest), the previous king of Athelia. ', u'\u2022 Lead the Battalion: With up to 24 different unit types for players to command, Athelia defenders will enlist recruits, upgrade their ranks, and employ their troops to defeat enemies. ', u'\u2022 Be Adventurous: With five different game modes and five difficulty levels available, Defender Chronicles II will challenge even the most veteran strategist while providing plenty of reasons to continue playing.', u'\u2022 Get Digging Already: Players can search for and collect hundreds of new artifacts to assist them in unlocking new levels, upgrades, and other features! ', u'\u2022 Enhanced Gaming Experience: With all new graphics, comics, soundtracks, and voice-overs, Defender Chronicles II updates the series and aims to provide rookies and fans alike with a refreshed and polished look.', u'\u2022 Start Socializing: Game Center support means players will have the chance to topple their friends on the leaderboards. Defenders can also issue challenges in-game via email.', u'\u2022 It\u2019s Only the Beginning: Defender Chronicles II will include a massive amount of content at launch, but there are plans to add even more! Players can expect to see future updates, which will include additional unit types and quests.', u'Trailer @ tinyurl.com/bt8wsax', u'Forums @ defenderchronicles.com/forums', u'Tweet @ twitter.com/defchronicles', u'Follow @ facebook.com/defenderchronicles']","05,24,2012",5,64,10,"05,25,2012"
522145076,73,Squids Wild West,"06,27,2012",Games,0.99,The Game Bakers,10,210,"[u'\u2605 A brand new SQUIDS game, #1 RPG in 65 countries with a 5-star rating!', u'""A great adventure for hardcore RPG players, as well as casual iOS gamers, it provides hours and hours of great entertainment. It is definitely going to wind up on my top 10 games of the year list."" The App Shack (5/5)', u'""Its artwork, its animations, its character - almost everything exudes warmth and attention to detail. It is a labor of love, not just a product. And, most importantly, it\u2019s fun."" - GameZebo (5/5)', u'""The adorable spawn of Angry Birds and Final Fantasy Tactics"" -The Escapist', u""The Squids are back: bigger and better! The epic adventure continues as our band of stretchy heroes explore the underwater Wild West, fight back against the evil Black Ooze, and search for Winnick, their fallen comrade. If you don't know SQUIDS yet, SQUIDS Wild West is a great place to start!"", u'SQUIDS Wild West has a unique mix of action strategy and RPG: build your team of heroes for challenging turn-based battles against corrupted crabs and shrimp! This sequel is even better than the original, with many surprises in store: devious new enemies, four new playable characters, and nearly twice as many levels. You can even ride seahorses into battle!', u'Features', u'\u2022 Brand new chapter in the funny and exciting SQUIDS saga', u'\u2022 Unique mix of turn-based tactics and classic RPG elements', u'\u2022 An epic adventure: hours of gameplay with varied missions and boss battles', u'\u2022 Simple controls: grab Squids by the tentacles, then fling them across the battlefield', u'\u2022 Four character classes with different abilities: shooters, scouts, troopers, and healers', u'\u2022 Recruit your own Squid army among 12+ playable characters', u'\u2022 Equip your Squids with special ability-boosting helmets', u'\u2022 Universal App with iCloud syncing\u2014play on any device and store your progress!', u'SQUIDS Wild West is localized in English, French, German, Chinese, Japanese, Spanish, Italian, Russian and Korean.', u'For the latest SQUIDS news, or to ask us a question, check us out on Twitter @SquidsTheGame or Facebook/SquidsTheGame', u'No Squids were harmed during the making of this game. (But we can\u2019t say the same for the shrimp\u2026)']","06,27,2012",5,63,7,"06,29,2012"
306065668,229,Cooking Mama,"02,26,2009",Games,6.99,TAITO Corporation,5,20.8,"[u'Popular the world over, the hit cooking action game ""Cooking Mama"" is now available for the iPhone and iPod touch!', u'This edition features a generous helping of dishes from the home console series as well as plenty of never-before-seen cuisine!', u'The ""Cooking Mama"" controls have also been optimized for use with the iPhone and iPod touch, ensuring a fresh play experience for even veterans of the home console releases!', u'""Cooking Mama"" includes two fun game modes: ""Let\'s Cook,"" where players make meals with Mama, and ""Cooking Contest,"" where players can freely practice a variety of recipes and techniques.', u'* A brief look at game play!', u'-Touch-', u'Chop vegetables, cut meat, and stir ingredients!', u'-Shake the iPhone/iPod touch-', u'Knead and shape hamburger meat with both hands!', u'-Tilt the iPhone/iPod touch-', u'Melt butter and spread it across a skillet, fry meat and vegetables!', u'Language:', u'English', u'Deutsch', u'Espa\xf1ol', u'Fran\xe7ais', u'Italiano', u'Danish', u'Finnish', u'Norwegian', u'Swedish', u'Dutch', u'Portuguese', u'Japanese', u'----------', u'Finished cooking? Get gardening!', u'At last, ""Gardening Mama"" is now available for iPhone/iPod touch!', u'Inspired by the hit home console release, this mobile adaptation features a bountiful helping of leafy greens from the original game as well as plenty of never-before-seen plants!', u'----------', u""*For customers who have upgraded to new iOS devices, you may transfer your previous device's Gardening Mama save data by backing up the older device to iTunes, then restoring to the new device."", u""Downloading Gardening Mama directly to your new device is not sufficient to transfer previous devices' game save data.""]","06,12,2011",3.5,546,8,"04,06,2012"
347411942,216,Sonic the Hedgehog 2,"04,20,2010",Games,2.99,SEGA,4,5.2,"[u'The world\u2019s fastest hedgehog races into action for another adventure on the iPhone and iPod touch!', u'Sonic must once again stop Dr. Eggman (AKA Dr. Robotnik) from hatching his diabolical scheme to take over the world.  Joined by his new partner Miles \u201cTails\u201d Prower, Sonic must use his incredible speed and the all-new super-spin dash to locate the Chaos Emeralds and stop Dr. Eggman from threatening the world with his new \u201cDeath Egg\u201d.', u'_________________________________________', u'CLASSIC SONIC GAMEPLAY', u'Spin, dash, and jump your way through 19 acts across 11 fun-filled zones', u'NEW SUPER-SPIN DASH MOVE', u'Use Sonic\u2019s new super-fast move to blast through obstacles and uncover hidden areas.', u'SPECIAL STAGES', u'Collect as many rings as possible within timed 3D tube courses to obtain the 7 Chaos Emeralds.', u'_________________________________________', u'PRAISE FROM THE PRESS', u'\u201cRetro gamers and Sonic lovers would absolutely LOVE what\u2019 they\u2019ll see on this sequel.\u201d \u2013 theappera.com', u'\u201cThis iPhone game is a wonderful representation of the original and a welcome addition to the iTunes App Store."" - appolicious.com (5 out of 5 bars)', u'_________________________________________', u'CHECK OUT other Sega games: ', u'- Sonic the Hedgehog ', u'- Space Harrier II', u'- Football Manager Handheld 2010', u'- Super Monkey Ball 2', u'- Super Monkey Ball 2: Sakura Edition for iPad', u'- Super Monkey Ball ', u'- Ecco the Dolphin', u'- Golden Axe ', u'- Columns Deluxe', u'FOLLOW US at ', u'twitter.com/sega ', u'facebook.com/sega']","11,23,2010",4,894,0,"04,06,2012"
447689011,44,Infinity Blade II,"12,01,2011",Games,6.99,"Chair Entertainment Group, LLC",10,791,"[u'**2011 IGN ""Mobile Game of the Year""**', u'**2012 AIAS ""Mobile Game of the Year""**', u'**Winner of the IMGA ""Excellence in Gameplay"" and ""Grand Prix"" Awards**', u'**Entertainment Weekly\'s ""Top 10 Video Games of 2011""**', u'**15 Perfect Scores and more than 20 Game of the Year Awards**', u'The award-winning Infinity Blade story continues.', u""IGN - 10 out of 10 - Editor's Choice"", u""TOUCH GEN - 5 out of 5 - Editor's Choice"", u'TOUCH ARCADE - 5 out of 5', u'USA TODAY - 4 out of 4 ', u'G4TV.COM - 5 out of 5', u'APPOLICIOUS - 5 out of 5', u'MODOJO - 5 out of 5', u'SLIDE TO PLAY - 4 out of 4', u""GAMESPOT - 9 out of 10 - Editor's Choice"", u'IGN - ""Infinity Blade 2 is a must own"" ', u'Touch Arcade - ""An iOS Masterpiece""', u'INTO MOBILE - ""The King of iOS Gaming Continues its Reign.""', u'IGN - ""The Perfect Sequel"" ', u'USA TODAY - ""A masterful mobile epic!""', u'The God King has been defeated, an unlikely hero has emerged and now you must discover the truth behind the secrets of the Infinity Blade. The continuing journey of young Siris unfolds as you delve deeper into the world of the Deathless tyrants and their legion of Titans.  Can you unlock all the mysteries and successfully wield the power of the Infinity Blade in this timeless swordplay adventure of champions and villains?', u'A Robust &amp; Dynamic 3D World: ', u'Explore beautiful and immersive environments that dynamically change over time during your travels and venture to exotic locations such as the Asian themed Saydhi\u2019s Estate or the medieval inspired Vault of Tears featuring multiple paths to explore. ', u'Featuring 3 All-New Styles of Combat: ', u'Now you can choose from multiple classes of weapons, armor and spells, each with specialized capabilities such as Dual Wielding, Two-Handed and the standard Weapon &amp; Shield class. Learn each discipline by using Infinity Blade II\u2019s intuitive pick-up and play game play style that is easy to use, yet difficult to master! ', u'Infinity Blade\u2019s Trademark Character Customization Evolved: ', u'Create and forge even more powerful weapons with mystical objects you discover and collect along your journey, expanding your overall arsenal with all-new elemental powers &amp; capabilities! ', u'The Secrets of Your Past Revealed: ', u'Delve deeper into the fantastical story of Infinity Blade as your journey leads you to the realm of the mysterious Deathless Saydhi and discover the truth about the Worker of Secrets and the powers he holds. ', u'The Latest in iOS features Powered by Unreal Technology: ', u'The definitive visual experience in mobile gaming, complete with all-new iCloud support and HDMI output. ', u'Universal App: ', u'Play Infinity Blade on iPhone 3GS, iPhone 4, iPhone 4S, iPad, iPad 2, the New iPad, iPod Touch 3 (16 GB and above), or iPod Touch 4 for a single low price. ', u'Notes: ', u'- If you are experiencing technical issues with the App, please visit the Infinity Blade II support page at: http://infinitybladegame.com/faq', u'- It is highly recommended that you upgrade your device to the latest iOS version.', u'- Parents: you can turn off In-App purchasing in the iOS settings.']","03,15,2012",4.5,5945,4,"04,06,2012"
335454448,262,Tilt to Live,"02,24,2010",Games,0.99,One Man Left,5,20.1,"[u'** The 2010 Game of the Year \u2013 AppAdvice.com **\u2028', u'A 2010 Best App Ever Award Winner\u2028', u'A 2010 Staff Favorite \u2013 TouchArcade.com', u'\u2028A 2010 Top App of the Year \u2013 AppAddict.net', u'\u2028A Top 100 App of 2010 \u2013 theAppEra.com', u'Features:', u'\u2022 Fast, Frantic Action', u'\u2022 Responsive Tilt Controls', u'\u2022 Pick-Up &amp; Play', u'\u2022 4 Exciting Gametypes!', u'\u2022 6 Unlockable Super-Weapons', u'\u2022 46 Award Challenges', u'\u2022 Retina Display Compatible ', u'\u2022 Game Center &amp; AGON Leaderboards ', u'\u2022 Post Your Highscores on Twitter &amp; Facebook', u'Would you enjoy unleashing a screaming flock of heat-seeking cluster missiles? A flash-freezing blast of glacial ice? Or transforming into a buzz saw of razor-sharp spikes? Then you\u2019re in luck. That stuff is in this game. Help yourself to a variety of unique gametypes, unlockable weapons, and diabolical award challenges. No buttons or thumbsticks to fumble around with, just tilt. Tilt for your life.']","03,27,2012",5,567,1,"07,06,2012"
374791544,54,Robot Unicorn Attack,"06,02,2010",Games,0.99,[adult swim],10,30.6,"[u'** NOW UNIVERSAL FOR PLAY ON IPHONE, IPOD TOUCH AND IPAD **', u'\u2022 ""The World of Warcraft of pick-up-and-play games."" -Finger Gaming ', u'\u2022 As featured on Apple\'s ""The Best Games You\'ve Never Played,"" ""What\'s Hot"" and ""What We\'re Playing"" lists', u'\u2022\xa0Now play the hit Adult Swim game everywhere you go, including the bathroom ', u'""This is a game that is so ridiculous, you can\'t help but to love it.""', u'-Touch Arcade', u'""A game you\'ll put on your phone, then pull out to play again and again.""', u'-CNN Tech', u'""A simple to learn and delightful casual game that you\'ll enjoy for weeks and perhaps even months to come.""', u'-Modojo', u'""Highly addictive. This game is one that will get you to come back for more.""', u'-No DPad', u'""Robot Unicorn Attack &gt; Halo""', u'-Some Guy on Our Message Boards', u'The goal of Adult Swim\'s ROBOT UNICORN ATTACK is to gallop, leap and dash through the sky in pursuit of your dreams, all to the tune of ""Always"" by Erasure. (Unicorns are big Erasure fans, and robot unicorns are no different.) Once the magic of ROBOT UNICORN ATTACK takes hold of your heart, you\'ll never want it to let go. Compete for high scores with your Game Center or Open Feint friends, and make your dreams come true!', u""HAVING PROBLEMS? Help us fix any issues you run into while playing - email games@adultswim.com and tell us what you're seeing along with the device/OS version you're on.""]","02,22,2012",4.5,1851,0,"04,06,2012"
378977849,188,Mirror's Edge???,"09,02,2010",Games,0.99,Electronic Arts,5,100,"[u'DON\u2019T LOOK BACK! Made to maximize the visual intensity of the iPhone 4 Retina Display, get the cutting edge in adrenaline-driven gameplay on the App Store\u2122! One of the most eagerly anticipated action games of the year, the Mirror\u2019s Edge experience for iPhone\xae &amp; iPod touch\xae will leave you breathless!', u'ENTER THE WORLD OF MIRROR\u2019S EDGE', u'True to the tradition that has made Mirror\u2019s Edge a fan favorite around the world, immerse yourself in the world of Faith Connors \u2013 an underground \u201cRunner\u201d who bolts into action to stop a deadly threat in a \u201cperfect society\u201d full of sinister surveillance and relentless pursuers. ', u'EXPERIENCE BREATHTAKING VISUAL POWER  ', u'Envisioned for the iPhone 4 Retina Display and iOS 4, the vivid HD quality delivers stunning visual clarity as you pound through a graphically rich cityscape flooded with realistic sounds, a pulsating soundtrack, and dynamic camera angles. You\u2019ve never seen or felt a game for iPhone &amp; iPod touch quite like this.  ', u'ONCE YOU BECOME A RUNNER, THERE\u2019S NO LOOKING BACK', u'Run up walls, slide down ramps, ride zip lines, and hurdle between rooftops as you burn through 14 levels of increasing intensity in single-player combat mode. Think fast on your feet, engage in furious hand-to-hand combat, elude your enemies, and push yourself to the very edge. ', u'____________________________________', u""** DON'T MISS OUR OTHER EXCITING GAMES! ** SCRABBLE, The Sims\u2122 3, TETRIS\xae, MONOPOLY, Madden NFL 11 by EA Sports\u2122, Pogo Games FREE, Liqua Pop, ROCK BAND\xae Reloaded, Need for Speed\u2122 Hot Pursuit &amp; Surviving High School FREE"", u'GIFT THIS APP:  Click the \u201cBuy App\u201d arrow on the iTunes\xae App Store', u'Be the first to know! Get inside EA info on great deals, plus the latest game updates, tips &amp; more\u2026', u'VISIT US: ea.com/iphone', u'FOLLOW US: twitter.com/eamobile', u'LIKE US: facebook.com/eamobile', u'WATCH US: youtube.com/eamobilegames']","09,02,2010",4,2304,0,"06,29,2012"
360181985,150,Spider-Man: Total Mayhem,"09,01,2010",Games,6.99,Gameloft,5,467,"[u""*** \u201cSpider-Man is both one of the best action games on the App Store right now as well as the best superhero game you can get for the iPhone. (\u2026) There is no reason not to swing over to the App Store now and download this phenomenal game.\u201d \u2013 IGN 9/10 EDITORS' CHOICE "", u'*** \u201cSpider-Man: Total Mayhem is fantastic fun, offering the speed and variety of a top notch action game with the vibrant colour and characters of a great comic book\u201d \u2013 PocketGamer 9/10 GOLD AWARD ', u'*** \u201cThis is a deep game with an incredibly fluid and fun fighting mechanic, that offers something new and different around every corner. It has plenty for everyone, whether you\u2019re a fan of the web-slinger, or beat \u2018em ups, or gaming in general.\u201d - SlideToPlay 4/4 MUST HAVE', u'Your friendly neighborhood Spider-Man battles to save his beloved city! Spider-Man will need to use all of his great powers to save New York from the worst breakout of Super Villains the city has ever seen. Fight against time to stop the madness and mayhem created by the Super Villains who want to take over the city and disperse a poisonous virus! Spider-Man: Total Mayhem captures all the action, humor and fun of the Ultimate series in state-of-the-art gameplay and animations. Are you up for the challenge?', u'#1 GAME ON THE APP STORE in the USA, Italy, Hong Kong, Argentina, Mexico', u'#2 in France, Spain, Canada, Russia', u'#3 in the UK, Netherlands, Belgium', u'(Top grossing apps ranking)', u'WITH GREAT POWER COMES GREAT RESPONSIBILITY', u'- Enjoy ultra dynamic gameplay with more than 20 fighting combos that take advantage of Spider-Man\u2019s extraordinary agility and super powers. ', u'- Master the mayhem by using Spidey\u2019s agility to master tricky platforming and quick time events.', u'- Find yourself in a pinch? Activate Spidey\u2019s special attack, the Ultimate Web Combo to blast danger away!', u'- Use your Spider-Sense to avoid danger and get in the best position to counter-attack!', u'THE COMIC UNIVERSE OF ULTIMATE SPIDER-MAN', u'- Play in a storyline inspired by the Ultimate Spider-Man comics: Roxxon scientists planted inside the Triskelion facility covertly attempt to combine Venom with OZ Serum to improve it.  The resultant blast destroys a portion of the Triskelion, allowing some of Spider-Man\u2019s greatest foes to escape. Released in the explosion, the Oz-Venom synthesis has also begun to infect citizens throughout the city!  ', u'- Face off against six of Spider-Man\u2019s toughest enemies gathered in one game for unprecedented mayhem: Sandman, Rhino, Electro, Venom, Dr Octopus, and Green Goblin!', u'- A sleek graphic style with bold colors and impressive animations \u2013 including slow motion \u2013 brings the Ultimate Spider-Man universe alive in right your hands!', u'- In the heat of all the action capture your greatest combat moves for your friends with our Photography mini-game. And Search for collectibles to unlock comic art from the Ultimate Universe. ', u'NEW YORK IN PERIL', u'- Visit 12 levels in unique New York City locations as depicted in the comic book series. Battle from the rooftops to the subway and back again!', u'- Explore the city like Spider-Man! Cling to the walls and climb them and then jump, web sling or slide from rooftop to rooftop in memorable aerial sequences. ', u'- Unlock the Black Suit, and revisit all levels using your new capacities powered by the mysterious Symbiote substance.']","09,01,2010",4,3135,0,"04,06,2012"
524333886,1,Amazing Alex,"07,12,2012",Games,0.99,Rovio Entertainment Ltd,5,19.8,"[u'AN AMAZING NEW PHYSICS PUZZLE GAME FROM THE CREATORS OF ANGRY BIRDS!', u'Meet Amazing Alex! This whiz kid has a boundless imagination and a houseful of fun toys that can turn anything into an adventure!', u'From cleaning up his room to battling cardboard robots in his backyard, Alex creates amazing chain reactions to get the job done with the maximum amount of fun! Now he has some challenges for you -- and he wants to see the most creative solutions YOU can create!', u""With 100 challenging levels across four fun-filled locations, there's a whole world of creations to explore!"", u'* PLAY AND CREATE YOUR OWN SOLUTIONS *', u""Set the objects up to bounce, pop, ricochet, bash, and crash into each other and create an elaborate Rube Goldberg device! With a houseful of toys to play with, there's more than one right answer! Share your most creative solutions with your friends and see what they came up with!"", u'* BUILD AND SHARE LEVELS *', u'Got a great idea for a level? Design intriguing new levels using 35 interactive objects and share them -- with friends or with the whole world! With other fans constantly creating and uploading new levels, there are always new challenges to check out!', u'* FEATURES *', u'- 100 amazing levels to test your creativity', u'- Regular free updates with new levels', u'- Create your own levels and share them with friends or with the whole world', u'- Amazingly social -- share your levels and solutions with friends, or see theirs', u'- 35 fully interactive objects and four fun locations', u'- Download and play the best fan-created levels from around the world', u'- Retina optimized for resolutionary experience', u'GET READY FOR SOMETHING AMAZING!', u'Find out more at: https://www.amazingalex.com', u'Follow Alex on Facebook: https://www.facebook.com/amazingalex', u'Follow Alex on Twitter: http://twitter.com/#!/amazingalex', u'Watch the Official trailer: http://www.youtube.com/watch?v=xk7vezL36IU']","07,12,2012",4,170,0,"07,13,2012"
549350579,27,Horn???,"08,16,2012",Games,6.99,Zynga,10,871,"[u'**IGN-\u201c Horn is this year\u2019s most impressive iOS game\u201d**', u'**AOL- \u201cHorn is a testament to what is possible on mobile\u201d**', u'**GAMEZEBO-\u201c A mobile masterpiece\u201d**', u'**MODOJO-\u201c The newest addiction of any iOS supporter\u201d**', u'**METACRITIC 94 out of 100**', u'**IGN - 9 out of 10-Editor\u2019s Choice**', u'**SLIDE TO PLAY - 4 out of 4**', u'**GAMEZEBO - 5 out of 5**', u'**MODOJO 4.5 out of 5**', u'____________________________________', u'HORN is a 3rd person action adventure game - a completely unique experience where anyone can fully explore and enjoy a beautiful and engaging console-style world, all controllable by touch gestures.', u""You play as a young blacksmith's apprentice named Horn who wakes up to find your village and lands over run by large fantastic, and sometimes humorous, monsters.  It is revealed these creatures are actually the people and animals from your village transformed by a curse, and you alone have the power to free them. On your incredible adventure you carry the loud-mouthed head of one such fantastic creature with you - a somewhat uncooperative and ill-tempered but grudgingly helpful sidekick.  Along with this new companion you must use your sword, crossbow, trusty musical horn, and wits to explore the lands, defeat the enemies, and solve puzzles in your quest to undo the curse that engulfs your homeland."", u'Horn features:', u'\u2217 Accessible controls that anyone can use- walking, jumping, crawling, even grapple hook, are all performed with intuitive gestures', u'\u2217 Freely navigable console-quality detailed world- go wherever you want; not confined to limited path or rail', u'\u2217 A rich and unique fantasy world ', u'\u2217 Touch-friendly melee combat and crossbow style weapons', u'\u2217 3 unique and beautiful lands to discover', u'\u2217 Endlessly escalating challenge modes', u'\u2217 Hidden side content to discover', u'\u2217 Score written by award winning Austin Wintory and performed with full live orchestral ', u'__________________________________________', u'Optimized for iPhone 4S, iPad 2 and new iPad \u2013 includes high-definition graphics and advanced features', u'PLEASE NOTE: iPad (1st Generation), iPhone 3GS, iPod touch devices NOT SUPPPORTED.', u'Localized in French, Italian, German, Latin &amp; European Spanish, Korean, and Simplified Chinese.  Coming shortly in Brazilian Portuguese, Polish, Russian, and Japanese.']","08,16,2012",4,203,10,"08,17,2012"
321369231,290,WORMS,"07,12,2009",Games,0.99,Team17 Software Ltd,5,115,"[u'Run for cover as the original, award-winning turn-based strategy game WORMS\u2122 hits the App Store! ', u'With a selection of single player battles, up to 4 player multiplayer mode and plenty of ways to customise your team, Worms\u2122 is high on entertainment and replay value!', u'\u2022Authentic Worms\u2122 gameplay.', u'\u2022Honed iPhone control system.', u'\u2022Cartoon-style visuals and comical audio. ', u'\u2022Plan your attacks with the Sheep, Holy Hand Grenade and the Banana Bomb! ', u'\u202250 challenges, with items to unlock.', u'\u20226 environments, each one with random battlefields, no two games are the same! ', u'\u2022Personalise your team with names, voices and gravestones.', u'\u2022Custom music support.', u'\u2022Auto-saves game state on exit.', u'Featured in this 2.0 update:', u'\u2022Play against your friends with Bluetooth multiplayer! Up to four players can join the mayhem in what is possibly the best multiplayer fun you can have on iPhone!', u'\u2022Feel like showing off? No problem! Post your high scores and achievements to Twitter or Facebook from inside the game.', u'\u2022Choose what music you want to listen to while you play, with in-game playlist browsing.', u""\u2022Think you're a Worms\u2122 expert? Take on a true test of your skill and face the mighty challenge of the all-new Body Count mode."", u'\u2022Watch your finest moments again and again with the return of action-replays.', u'\u2022For 3GS users, enjoy the improved visuals, with animated 3D backgrounds, superior water effects and other graphical enhancements.', u'\u2022And with Plus+ integration, you can create your own friends lists and write your name in the Worms\u2122 hall of fame on a selection of online leader-boards.', u'\u2022Plus a variety of tweaks and improvements throughout!', u'New Game Alert **Worms Crazy Golf**', u'DON\u2019T MISS OUR OTHER EXCITING WORMS GAMES!  Worms Crazy Golf, Worms 2 Armageddon, Worms HD, Worms Crazy Golf HD &amp; the Worms Sound board FREE!', u'GIFT THIS APP: Click the \u201cBuy App\u201d arrow on ITunes\xae App Store.']","09,23,2011",4,64,0,"05,04,2012"
326912270,11,THE GAME OF LIFE Classic Edition,"08,13,2009",Games,0.99,Electronic Arts,4,15.9,"[u'The possibilities are endless...What does your future hold? Enjoy a new spin on the classic board game!', u'LIFE IS BETTER IN 3D', u'Navigate your animated tokens through a stunning, 3D environment of winding roads &amp; lush landscapes!', u'LIFE\u2019S A BREEZE', u'Enjoy the ease &amp; fluidity of innovative touchscreen controls as you set out on your adventure.', u'LET THE MUSIC PLAY', u'Listen &amp; control music from iTunes\xae while you play.', u'THE MORE THE MERRIER', u'Pass \u2018N Play with up to 3 friends.', u'LIFE\u2019S MANY CHOICES', u'Settle down and get married or stay single and indulge in lavish luxuries &amp; risky investments!', u'RETIRE IN STYLE', u'Gain tiles worth big bucks when you land on \u201cLife Spaces\u201d &amp; collect \u201cShare The Wealth Cards\u201d for your shot at becoming a millionaire!', u'________________________________________', u""** DON'T MISS OUR OTHER EXCITING GAMES! ** SCRABBLE, The Sims\u2122 3, TETRIS\xae, MONOPOLY, Madden NFL 11 by EA Sports\u2122, Pogo Games FREE, Liqua Pop, ROCK BAND\xae Reloaded, Need for Speed\u2122 Hot Pursuit &amp; Surviving High School FREE"", u'GIFT THIS APP:  Click the \u201cBuy App\u201d arrow on the iTunes\xae App Store', u'Be the first to know! Get inside EA info on great deals, plus the latest game updates, tips &amp; more\u2026', u'VISIT US: ea.com/iphone', u'FOLLOW US: twitter.com/eamobile', u'LIKE US: facebook.com/eamobile', u'WATCH US: youtube.com/eamobilegames']","12,09,2010",4,5395,0,"04,06,2012"
477973472,72,LostWinds,"12,21,2011",Games,0.99,Frontier Developments Ltd,10,72,"[u'An innovative, fresh platform-adventure bursting with gameplay ideas - wield the awesome elemental powers of Enril the Wind Spirit, from raging tornados to the subtlest breeze, in a stunningly presented combination of combat, exploration and puzzle solving.', u'Guide and protect Toku, a young boy and the only one who can help you release the curse placed upon the enchanting world of Mistralis and its people by evil Balasar.', u'LostWinds is absorbing, beautiful and fun - an essential experience on iPad, iPhone or iPod Touch.  Put the power of the Wind at the tips of your fingers today!', u'REVIEWS:', u'""Its blend of beautiful graphics and sound, compelling platforming, challenging puzzles and of course the intuitive one-finger controls, makes it one not to miss."" TouchGen', u'""A wonderful treat, brimming with clever ideas and imaginative sights."" PocketGamer', u'""Drop whatever you are doing and pick this up now, you won\'t regret it."" AppShack', u'""Buy this, sit down with a cup of coffee in a peaceful house and enjoy the best few hours in gaming, and savour every moment."" SmartPhone App Review', u'TouchGen Editor\'s Choice ""Best Platformer of 2011""', u'- Power Toku\u2019s jumps and glides through  Mistralis\u2019 different regions', u'- Buffet and smash enemies', u'- Solve puzzles as you journey to a dramatic showdown', u'- Richly interactive: Mistralis rewards experimentation and bursts to life with your every action and exploration', u'- Includes Game Centre integration and Achievements', u'- The \u2018Snapshot\u2019 feature lets you add game characters to your own photos and share with friends', u'GIFT THIS APP: Click the \u201cBuy App\u201d arrow on the iTunes\xae App Store', u'\u2018LIKE\u2019:                    facebook.com/lostwinds', u'FOLLOW:             twitter.com/frontierdev', u'VISIT:                    frontier.co.uk/lostwinds', u'WATCH:               youtube.com/frontierdevelopments', u'QUESTIONS?:    lwsupport@frontier.co.uk', u'ESRB Rating: EVERYONE with Mild Fantasy Violence.', u'Online Interactions Not Rated by the ESRB.', u'Australian Government Classification Board classification: G']","01,21,2012",4,167,0,"04,06,2012"
